scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json 
iter-2-scenario-33,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,010,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.97,31.91,-30.12,24.97,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-33_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 25.96, 'gsnr_signal_bw_db': 24.97}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 24.97, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-12,1,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.21,31.47,-30.68,25.21,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-12_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-12_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-12_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.21, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-34,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.21,31.47,-30.68,25.21,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-34_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.21, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-35,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,011,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.47,31.7,-30.41,24.47,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-35_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.38, 'gsnr_signal_bw_db': 24.47}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.38, 'gsnr_signal_bw_db': 24.47}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 24.47, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-36,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,011,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.67,31.91,-30.12,23.67,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-36_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.38, 'gsnr_signal_bw_db': 23.67}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.38, 'gsnr_signal_bw_db': 23.67}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 23.67, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-13,1,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,26.36,31.47,-30.68,26.36,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-13_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-13_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-13_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.96, 'gsnr_signal_bw_db': 26.36}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 26.36, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-37,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,26.36,31.47,-30.68,26.36,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-37_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.96, 'gsnr_signal_bw_db': 26.36}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 26.36, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-38,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,100,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.7,31.7,-30.41,25.7,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-38_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-38_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-38_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 26.96, 'gsnr_signal_bw_db': 25.7}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 25.7, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-39,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,100,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.98,31.91,-30.12,24.98,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-39_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-39_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-39_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 25.96, 'gsnr_signal_bw_db': 24.98}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 24.98, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-14,1,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.755,31.47,-30.68,25.755,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-14_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-14_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-14_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.12, 'gsnr_signal_bw_db': 25.76}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.11, 'gsnr_signal_bw_db': 25.75}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.755, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-40,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.755,31.47,-30.68,25.755,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-40_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-40_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-40_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.12, 'gsnr_signal_bw_db': 25.76}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 27.11, 'gsnr_signal_bw_db': 25.75}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.755, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-41,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,101,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.055,31.7,-30.41,25.055,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-41_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-41_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-41_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 26.12, 'gsnr_signal_bw_db': 25.06}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 26.11, 'gsnr_signal_bw_db': 25.05}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 25.055, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-42,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,101,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.285,31.91,-30.12,24.285,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-42_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-42_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-42_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 25.12, 'gsnr_signal_bw_db': 24.29}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 25.11, 'gsnr_signal_bw_db': 24.28}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 24.285, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-15,1,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.21,31.47,-30.68,25.21,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-15_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-15_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-15_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.39, 'gsnr_signal_bw_db': 25.21}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.21, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-43,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.21,31.47,-30.68,25.21,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-43_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-43_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-43_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.39, 'gsnr_signal_bw_db': 25.21}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.38, 'gsnr_signal_bw_db': 25.21}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.21, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-44,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,110,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.47,31.7,-30.41,24.47,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-44_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-44_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-44_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.39, 'gsnr_signal_bw_db': 24.47}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.38, 'gsnr_signal_bw_db': 24.47}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 24.47, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-45,2,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,110,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.675,31.91,-30.12,23.675,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-45_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-45_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-45_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.39, 'gsnr_signal_bw_db': 23.68}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.38, 'gsnr_signal_bw_db': 23.67}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 23.675, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-16,1,NDFF,bristol,bradley stoke,,,23.6,voyager,16QAM,32.0,200.0,3,111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.597,31.47,-30.68,24.597,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-16_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-16_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-16_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.78, 'gsnr_signal_bw_db': 24.75}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.23, 'gsnr_signal_bw_db': 24.3}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.77, 'gsnr_signal_bw_db': 24.74}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.597, 'ase_signal_bw_dbm': -30.68}"
